sequence_id,account_id,split,seq_len,label,recon_error,anomaly_score
C763593692,C763593692,train,6,0.0,0.19647385,0.22168298
C2147468927,C2147468927,train,15,0.0,0.25201562,0.2914161
C2106116131,C2106116131,train,8,0.0,0.11154281,0.11505136
C1295726962,C1295726962,train,5,0.0,0.13208333,0.14084014
C1898336604,C1898336604,train,16,0.0,0.26350185,0.30583718
C1494277644,C1494277644,train,6,0.0,0.13297756,0.14196286
C1743382915,C1743382915,train,4,0.0,0.14656585,0.15902308
C1071015973,C1071015973,train,8,0.0,0.33740985,0.39862928
C892942871,C892942871,train,3,0.0,0.11545731,0.11996604
C1925458669,C1925458669,train,3,0.0,0.06720507,0.059384953
C1082291378,C1082291378,train,5,0.0,0.110937275,0.114291094
C1880137391,C1880137391,train,22,0.0,0.25756425,0.29838246
C1957233116,C1957233116,train,5,0.0,0.1174215,0.1224321
C142414342,C142414342,train,17,0.0,0.22447793,0.25684232
C1263514906,C1263514906,train,40,0.0,0.29901966,0.3504301
C236225023,C236225023,train,5,0.0,0.077708185,0.0725717
C568232883,C568232883,train,3,0.0,0.08150377,0.07733709
C2049129995,C2049129995,train,15,0.0,0.3098367,0.36401096
C403413583,C403413583,train,5,0.0,0.14015973,0.15098013
C2000052107,C2000052107,train,36,0.0,0.28110504,0.32793814
C2145204726,C2145204726,train,7,0.0,0.18189244,0.20337589
C1962818892,C1962818892,train,9,0.0,0.1727364,0.19188042
C262644854,C262644854,train,10,0.0,0.26151034,0.30333683
C811871132,C811871132,train,8,0.0,0.17597929,0.19595188
C1004861632,C1004861632,train,8,0.0,0.16817357,0.18615173
C1995734207,C1995734207,train,6,0.0,0.15660112,0.17162243
C1838760161,C1838760161,train,3,0.0,0.0850012,0.08172814
C1989492338,C1989492338,train,6,0.0,0.08715809,0.08443613
C290184810,C290184810,train,8,0.0,0.56989396,0.690515
C825874382,C825874382,train,4,0.0,0.117060624,0.12197901
C1560443449,C1560443449,train,9,0.0,0.18596582,0.20849006
C537823902,C537823902,train,5,0.0,0.18771097,0.21068111
C843765777,C843765777,train,3,0.0,0.08676994,0.083948806
C1093227081,C1093227081,train,17,0.0,0.25281745,0.29242283
C297830103,C297830103,train,5,0.0,0.08660713,0.0837444
C814174828,C814174828,train,9,0.0,0.22560583,0.2582584
C725241561,C725241561,train,8,0.0,0.23643328,0.27185237
C1321589839,C1321589839,train,7,0.0,0.22522949,0.25778592
C1663752856,C1663752856,train,13,0.0,0.31777802,0.37398136
C694894108,C694894108,train,4,0.0,0.16176863,0.17811029
C772815201,C772815201,train,16,0.0,0.28246775,0.32964903
C484396554,C484396554,train,7,0.0,0.19104744,0.21487008
C1064058402,C1064058402,train,6,0.0,0.16401109,0.18092571
C1924303507,C1924303507,train,5,0.0,0.07674526,0.071362734
C1989490356,C1989490356,train,17,0.0,0.3799616,0.45205337
C1739446906,C1739446906,train,7,0.0,0.25751245,0.29831743
C1826414880,C1826414880,train,11,0.0,0.21793349,0.24862573
C1046473358,C1046473358,train,5,0.0,0.14062695,0.15156673
C2122273189,C2122273189,train,3,0.0,0.112210505,0.115889646
C1650206628,C1650206628,train,4,0.0,0.19183475,0.21585853
C1641879078,C1641879078,train,3,0.0,0.09141009,0.08977456
C1601273912,C1601273912,train,7,0.0,0.22976403,0.26347905
C1130741940,C1130741940,train,7,0.0,0.14352018,0.1551992
C1772575869,C1772575869,train,8,0.0,0.14633153,0.15872888
C1436705538,C1436705538,train,19,0.0,0.3955699,0.47164968
C709352390,C709352390,train,17,0.0,0.3522029,0.41720206
C1604415338,C1604415338,train,6,0.0,0.33478257,0.3953307
C745292860,C745292860,train,5,0.0,0.10700013,0.10934798
C1953184726,C1953184726,train,10,0.0,0.21775533,0.24840204
C696861234,C696861234,train,9,0.0,0.15233248,0.16626312
C1464701853,C1464701853,train,3,0.0,0.049045946,0.036586024
C1508657958,C1508657958,train,7,0.0,0.18444972,0.20658657
C76155112,C76155112,train,19,0.0,0.29915512,0.35060015
C410964494,C410964494,train,8,0.0,0.1624885,0.17901409
C967513014,C967513014,train,3,0.0,0.14014906,0.15096673
C1468051244,C1468051244,train,8,0.0,0.49613488,0.59790987
C2068878003,C2068878003,train,19,0.0,0.3563402,0.42239648
C1275526112,C1275526112,train,5,0.0,0.35689208,0.42308939
C2062669963,C2062669963,train,3,0.0,0.03266123,0.016014876
C1030297730,C1030297730,train,15,0.0,0.31620336,0.37200436
C1697016456,C1697016456,train,11,0.0,0.22098818,0.25246093
C1351048948,C1351048948,train,7,0.0,0.19296001,0.21727131
C1382393927,C1382393927,train,12,0.0,0.14143886,0.15258609
C213123919,C213123919,train,3,0.0,0.11267562,0.11647361
C1319067089,C1319067089,train,9,0.0,0.22931394,0.26291397
C644436047,C644436047,train,14,0.0,0.19456252,0.21928328
C1573927115,C1573927115,train,11,0.0,0.14045604,0.15135214
C759372606,C759372606,train,3,0.0,0.10049854,0.10118518
C1032433337,C1032433337,train,21,0.0,0.284668,0.33241144
C1099128959,C1099128959,train,11,0.0,0.25198692,0.29138008
C1332347373,C1332347373,train,7,0.0,0.17290291,0.19208947
C1132323751,C1132323751,train,5,0.0,0.096653655,0.0963579
C15930254,C15930254,train,7,0.0,0.17405862,0.19354045
C1146558025,C1146558025,train,12,0.0,0.37775284,0.44928023
C1084622308,C1084622308,train,5,0.0,0.1541178,0.1685046
C103849633,C103849633,train,10,0.0,0.22479115,0.2572356
C882792104,C882792104,train,8,0.0,0.19508149,0.21993485
C1431713660,C1431713660,train,7,0.0,0.144548,0.15648964
C1183653334,C1183653334,train,13,0.0,0.34949082,0.41379705
C944656916,C944656916,train,14,0.0,0.24663566,0.28466153
C1877800204,C1877800204,train,7,0.0,0.18106697,0.20233952
C2116007744,C2116007744,train,4,0.0,0.1437677,0.15550996
C421627679,C421627679,train,9,0.0,0.18813953,0.21121916
C1715639944,C1715639944,train,3,0.0,0.056974504,0.046540394
C838721933,C838721933,train,9,0.0,0.16679886,0.18442577
C1873668599,C1873668599,train,5,0.0,0.10675118,0.109035425
C989105649,C989105649,train,4,0.0,0.07778887,0.072673
C1275407838,C1275407838,train,6,0.0,0.15182757,0.16562921
C907547914,C907547914,train,27,0.0,0.35137105,0.4161577
C1610850726,C1610850726,train,15,0.0,0.2900469,0.3391647
C936172445,C936172445,train,3,0.0,0.12759894,0.13520996
C1049103820,C1049103820,train,13,0.0,0.22808279,0.26136824
C11850748,C11850748,train,11,0.0,0.19341747,0.21784566
C1565253905,C1565253905,train,19,0.0,0.27535573,0.3207198
C807137021,C807137021,train,3,0.0,0.040264986,0.025561456
C1677168600,C1677168600,train,20,0.0,0.3142518,0.36955416
C1347690743,C1347690743,train,10,0.0,0.2184107,0.24922487
C1066777761,C1066777761,train,40,0.0,0.2735092,0.3184015
C866514452,C866514452,train,13,0.0,0.24468918,0.2822177
C1925390344,C1925390344,train,7,0.0,0.16353714,0.18033066
C1415380443,C1415380443,train,43,0.0,0.29986936,0.35149688
C1543548990,C1543548990,train,9,0.0,0.3348908,0.3954666
C1347655907,C1347655907,train,34,0.0,0.376984,0.44831496
C1092251302,C1092251302,train,3,0.0,0.060663074,0.051171422
C97352869,C97352869,train,6,0.0,0.20007244,0.22620103
C585559525,C585559525,train,14,0.0,0.26109415,0.3028143
C2040576312,C2040576312,train,5,0.0,0.20059656,0.22685906
C1479094299,C1479094299,train,6,0.0,0.12865509,0.13653596
C327758808,C327758808,train,12,0.0,0.20175979,0.22831951
C1596669618,C1596669618,train,4,0.0,0.07657664,0.07115104
C440675335,C440675335,train,4,0.0,0.07038623,0.06337893
C918205909,C918205909,train,22,0.0,0.30596086,0.3591448
C1787602453,C1787602453,train,8,0.0,0.21764383,0.24826205
C445175320,C445175320,train,4,0.0,0.065044254,0.05667203
C1662200090,C1662200090,train,12,0.0,0.26314694,0.30539158
C1111082177,C1111082177,train,12,0.0,0.14509964,0.15718223
C665686142,C665686142,train,5,0.0,0.077446565,0.072243236
C1110872889,C1110872889,train,17,0.0,0.28687045,0.33517665
C1996680375,C1996680375,train,3,0.0,0.12184423,0.12798487
C1793881458,C1793881458,train,9,0.0,0.20291737,0.22977287
C1773861435,C1773861435,train,6,0.0,0.09162411,0.09004326
C800118231,C800118231,train,7,0.0,0.19921982,0.22513056
C458086081,C458086081,train,5,0.0,0.14363466,0.15534294
C885129639,C885129639,train,4,0.0,0.09794265,0.09797624
C1202029711,C1202029711,train,14,0.0,0.16390142,0.18078801
C932204813,C932204813,train,11,0.0,0.22682102,0.2597841
C1456487223,C1456487223,train,12,0.0,0.19346562,0.21790612
C1323159540,C1323159540,train,4,0.0,0.12834974,0.13615258
C1763036556,C1763036556,train,3,0.0,0.102701746,0.10395132
C280445148,C280445148,train,5,0.0,0.18243572,0.20405799
C2062182244,C2062182244,train,11,0.0,0.25491783,0.29505986
C1201678789,C1201678789,train,10,0.0,0.28826436,0.33692673
C1645037822,C1645037822,train,18,0.0,0.32402468,0.38182408
C1929350702,C1929350702,train,5,0.0,0.12109914,0.1270494
C1822490945,C1822490945,train,9,0.0,0.20340484,0.23038489
C1696426261,C1696426261,train,13,0.0,0.21871193,0.24960306
C1191006659,C1191006659,train,5,0.0,0.077947445,0.072872095
C1214580878,C1214580878,train,8,0.0,0.2549398,0.29508746
C43314740,C43314740,train,15,0.0,0.30435482,0.3571284
C532588915,C532588915,train,17,0.0,0.26286024,0.30503163
C1877329645,C1877329645,train,14,0.0,0.20327605,0.2302232
C1556727566,C1556727566,train,16,0.0,0.28827342,0.33693808
C910515844,C910515844,train,5,0.0,0.18342915,0.20530525
C1886192684,C1886192684,train,21,0.0,0.2601079,0.30157605
C2080368422,C2080368422,train,14,0.0,0.24271527,0.27973947
C543403430,C543403430,train,5,0.0,0.10961419,0.11262996
C1683561331,C1683561331,train,4,0.0,0.10726774,0.10968396
C1967943811,C1967943811,train,13,0.0,0.42198962,0.50481987
C1835829857,C1835829857,train,4,0.0,0.06711514,0.059272047
C206219500,C206219500,train,7,0.0,0.12635434,0.13364734
C1446519085,C1446519085,train,5,0.0,0.1444368,0.15635003
C250855229,C250855229,train,7,0.0,0.14404619,0.1558596
C591862575,C591862575,train,30,0.0,0.42180645,0.5045899
C247827278,C247827278,train,29,0.0,0.2725268,0.3171681
C1552328801,C1552328801,train,3,0.0,0.084298305,0.080845654
C310903310,C310903310,train,4,0.0,0.11103527,0.11441413
C1639369812,C1639369812,train,3,0.0,0.10298437,0.104306154
C1660352953,C1660352953,train,28,0.0,0.47854695,0.5758281
C1607264085,C1607264085,train,9,0.0,0.22675605,0.25970253
C1401587166,C1401587166,train,38,0.0,0.31617352,0.3719669
C1182690994,C1182690994,train,8,0.0,0.25787216,0.29876906
C312882580,C312882580,train,3,0.0,0.094735965,0.09395022
C576057670,C576057670,train,3,0.0,0.0964364,0.09608513
C470520794,C470520794,train,7,0.0,0.11812416,0.123314284
C233359832,C233359832,train,6,0.0,0.17831567,0.19888523
C635798198,C635798198,train,4,0.0,0.077991046,0.072926834
C1048775844,C1048775844,train,37,0.0,0.37288007,0.44316244
C1692520195,C1692520195,train,6,0.0,0.16575302,0.18311273
C1927465619,C1927465619,train,8,0.0,0.18256123,0.20421557
C125517863,C125517863,train,3,0.0,0.0754692,0.06976064
C108911934,C108911934,train,12,0.0,0.35743314,0.4237687
C1263215120,C1263215120,train,3,0.0,0.07471787,0.06881734
C2056667360,C2056667360,train,5,0.0,0.1476987,0.16044536
C528916221,C528916221,train,17,0.0,0.25627825,0.2967679
C1220349244,C1220349244,train,11,0.0,0.30655882,0.35989556
C872990137,C872990137,train,9,0.0,0.1738801,0.19331633
C1495070370,C1495070370,train,6,0.0,0.16994022,0.18836978
C706688724,C706688724,train,13,0.0,0.23767206,0.27340767
C1249947232,C1249947232,train,4,0.0,0.12082504,0.12670526
C1132007411,C1132007411,train,3,0.0,0.06799281,0.060373962
C2103557953,C2103557953,train,13,0.0,0.23766264,0.27339584
C1017251397,C1017251397,train,30,0.0,0.36583945,0.4343229
C187040816,C187040816,train,9,0.0,0.18714258,0.20996748
C1638979623,C1638979623,train,15,0.0,0.22219476,0.25397578
C1338947428,C1338947428,train,4,0.0,0.09090805,0.08914424
C658566135,C658566135,train,46,0.0,0.29093066,0.34027427
C43904167,C43904167,train,5,0.0,0.22436793,0.2567042
C940951814,C940951814,train,33,0.0,0.28637865,0.3345592
C876625114,C876625114,train,5,0.0,0.12497819,0.13191958
C511067808,C511067808,train,7,0.0,0.10289195,0.104190126
C1857999018,C1857999018,train,27,0.0,0.31479093,0.37023103
C1178426331,C1178426331,train,3,0.0,0.13519964,0.1447527
C1446481472,C1446481472,train,16,0.0,0.3258016,0.38405505
C821682052,C821682052,train,5,0.0,0.1737567,0.19316141
C768603671,C768603671,train,8,0.0,0.24772704,0.28603178
C298257762,C298257762,train,7,0.0,0.1728657,0.19204275
C229893715,C229893715,train,3,0.0,0.1430982,0.1546694
C1209560805,C1209560805,train,12,0.0,0.23594972,0.27124527
C460636268,C460636268,train,4,0.0,0.09711093,0.096932
C272936322,C272936322,train,19,0.0,0.46735686,0.56177884
C1290759563,C1290759563,train,8,0.0,0.155157,0.16980933
C459551670,C459551670,train,8,0.0,0.18656471,0.20924197
C1065872105,C1065872105,train,14,0.0,0.2302811,0.26412824
C1614348254,C1614348254,train,7,0.0,0.25676498,0.297379
C489658983,C489658983,train,13,0.0,0.33080393,0.3903355
C293076357,C293076357,train,3,0.0,0.05938489,0.049566653
C1282791919,C1282791919,train,19,0.0,0.26790962,0.31137118
C1416330650,C1416330650,train,8,0.0,0.17694259,0.19716132
C452003220,C452003220,train,5,0.0,0.2325537,0.26698154
C1524487195,C1524487195,train,15,0.0,0.35671294,0.42286447
C1101276113,C1101276113,train,5,0.0,0.14176916,0.15300077
C993142358,C993142358,train,15,0.0,0.22129343,0.25284415
C257748244,C257748244,train,6,0.0,0.1723885,0.1914436
C1716831828,C1716831828,train,36,0.0,0.2431155,0.28024194
C1364221702,C1364221702,train,7,0.0,0.130849,0.13929044
C1978538405,C1978538405,train,12,0.0,0.2092305,0.23769905
C501400775,C501400775,train,3,0.0,0.15509486,0.1697313
C63582819,C63582819,train,5,0.0,0.15802985,0.17341621
C1283084417,C1283084417,train,3,0.0,0.09241521,0.0910365
C1545863184,C1545863184,train,4,0.0,0.08393834,0.08039371
C1835430186,C1835430186,train,8,0.0,0.22960179,0.26327536
C1423629288,C1423629288,train,10,0.0,0.1252393,0.1322474
C2026554747,C2026554747,train,7,0.0,0.29141963,0.34088817
C735133009,C735133009,train,4,0.0,0.124942176,0.13187437
C98183893,C98183893,train,5,0.0,0.09422741,0.09331173
C1964454480,C1964454480,train,3,0.0,0.14102654,0.15206842
C67161707,C67161707,train,8,0.0,0.18029022,0.2013643
C1778065783,C1778065783,train,5,0.0,0.2350079,0.27006277
C1988425825,C1988425825,train,4,0.0,0.08585923,0.08280541
C879646464,C879646464,train,3,0.0,0.17310853,0.19234763
C1747243778,C1747243778,train,9,0.0,0.1784203,0.1990166
C1573421915,C1573421915,train,9,0.0,0.26501074,0.3077316
C52986770,C52986770,train,3,0.0,0.045811757,0.032525472
C1439815135,C1439815135,train,6,0.0,0.15967385,0.17548028
C796377439,C796377439,train,5,0.0,0.10198131,0.10304681
C1963906053,C1963906053,train,7,0.0,0.3449757,0.4081283
C171275106,C171275106,train,3,0.0,0.049080007,0.036628786
C1271697873,C1271697873,train,12,0.0,0.27578732,0.3212617
C1358587724,C1358587724,train,13,0.0,0.26574934,0.30865893
C1272893647,C1272893647,train,25,0.0,0.2990444,0.35046116
C1478724285,C1478724285,train,5,0.0,0.17123574,0.18999632
C1034049177,C1034049177,train,3,0.0,0.11438248,0.11861658
C290611630,C290611630,train,4,0.0,0.15373775,0.16802745
C704611288,C704611288,train,17,0.0,0.3748277,0.44560772
C1160387631,C1160387631,train,31,0.0,0.2994273,0.35094187
C1901131719,C1901131719,train,17,0.0,0.23295464,0.2674849
C825935110,C825935110,train,3,0.0,0.056130376,0.045480583
C921976481,C921976481,train,8,0.0,0.19888622,0.22471172
C28078559,C28078559,train,25,0.0,0.2290489,0.2625812
C546650486,C546650486,train,6,0.0,0.37844014,0.45014316
C1110280053,C1110280053,train,4,0.0,0.09927195,0.09964519
C1846056827,C1846056827,train,6,0.0,0.12950228,0.13759962
C1238715629,C1238715629,train,24,0.0,0.30967903,0.363813
C1201408918,C1201408918,train,8,0.0,0.11498109,0.11936814
C809242181,C809242181,train,10,0.0,0.23642784,0.27184555
C152480789,C152480789,train,7,0.0,0.13142866,0.1400182
C1195097390,C1195097390,train,8,0.0,0.31048253,0.36482182
C1984813172,C1984813172,train,18,0.0,0.33567485,0.39645097
C78420434,C78420434,train,14,0.0,0.3717506,0.44174436
C662996541,C662996541,train,8,0.0,0.21359092,0.2431736
C1928596234,C1928596234,train,23,0.0,0.2657842,0.30870268
C2038609377,C2038609377,train,9,0.0,0.20504436,0.23244332
C1084462220,C1084462220,train,5,0.0,0.10120558,0.10207287
C606903198,C606903198,train,4,0.0,0.13213304,0.14090255
C1652213357,C1652213357,train,9,0.0,0.1817463,0.20319241
C365539259,C365539259,train,4,0.0,0.16020569,0.176148
C1122033581,C1122033581,train,6,0.0,0.15431735,0.16875514
C1955237288,C1955237288,train,33,0.0,0.2825852,0.3297965
C2064795596,C2064795596,train,3,0.0,0.06557066,0.057332937
C1290351033,C1290351033,train,4,0.0,0.113068655,0.11696706
C1425542811,C1425542811,train,16,0.0,0.24303852,0.2801453
C624723615,C624723615,train,3,0.0,0.060354404,0.050783884
C681230634,C681230634,train,7,0.0,0.116353974,0.121091805
C279554391,C279554391,train,12,0.0,0.21560101,0.24569727
C1692179723,C1692179723,train,3,0.0,0.06328836,0.05446749
C1262022595,C1262022595,train,3,0.0,0.094290026,0.09339034
C432292755,C432292755,train,3,0.0,0.11251372,0.11627034
C1023969368,C1023969368,train,12,0.0,0.21976669,0.25092733
C1695492469,C1695492469,train,3,0.0,0.10861242,0.11137222
C323834197,C323834197,train,13,0.0,0.24689202,0.2849834
C1503046892,C1503046892,train,43,0.0,0.27278662,0.31749427
C202639215,C202639215,train,4,0.0,0.15245025,0.16641098
C730084754,C730084754,train,7,0.0,0.11318796,0.11711685
C1109834185,C1109834185,train,4,0.0,0.14373812,0.15547283
C1857132023,C1857132023,train,22,0.0,0.36977333,0.43926188
C348972009,C348972009,train,5,0.0,0.085559174,0.08242868
C46107951,C46107951,train,14,0.0,0.25740364,0.29818082
C739335812,C739335812,train,9,0.0,0.18653633,0.20920633
C569141293,C569141293,train,5,0.0,0.14698094,0.15954421
C1453991214,C1453991214,train,13,0.0,0.2700974,0.31411794
C142085543,C142085543,train,13,0.0,0.15016247,0.16353865
C1607062806,C1607062806,train,7,0.0,0.1797619,0.20070098
C1401705560,C1401705560,train,4,0.0,0.08859842,0.086244486
C361520525,C361520525,train,4,0.0,0.12544781,0.13250919
C1608200689,C1608200689,train,14,0.0,0.32418093,0.38202026
C485598602,C485598602,train,8,0.0,0.21636225,0.24665302
C2031501621,C2031501621,train,5,0.0,0.06546721,0.057203054
C1321901956,C1321901956,train,3,0.0,0.07892502,0.07409945
C1467602616,C1467602616,train,25,0.0,0.31296125,0.36793387
C771229420,C771229420,train,6,0.0,0.116673544,0.12149303
C721772128,C721772128,train,29,0.0,0.26735228,0.31067142
C1206078494,C1206078494,train,5,0.0,0.090621516,0.08878449
C932764821,C932764821,train,9,0.0,0.24533126,0.28302386
C731672666,C731672666,train,20,0.0,0.3297362,0.38899496
C652381661,C652381661,train,7,0.0,0.107565716,0.11005808
C1766269818,C1766269818,train,3,0.0,0.09997753,0.10053105
C371363196,C371363196,train,6,0.0,0.07635446,0.07087208
C1308843167,C1308843167,train,7,0.0,0.23781481,0.2735869
C2143444148,C2143444148,train,12,0.0,0.26132932,0.30310956
C1231081037,C1231081037,train,7,0.0,0.35312173,0.41835567
C590395651,C590395651,train,3,0.0,0.03761672,0.022236533
C149547238,C149547238,train,6,0.0,0.23297045,0.26750475
C1033094094,C1033094094,train,7,0.0,0.20776258,0.23585607
C829410622,C829410622,train,12,0.0,0.22837627,0.26173672
C1696281645,C1696281645,train,6,0.0,0.17105854,0.18977383
C1884364147,C1884364147,train,3,0.0,0.098474875,0.09864445
C2073163306,C2073163306,train,14,0.0,0.2986941,0.35002133
C1096478706,C1096478706,train,20,0.0,0.28033587,0.32697242
C1852314792,C1852314792,train,3,0.0,0.049352694,0.036971148
C951233019,C951233019,train,25,0.0,0.26931775,0.31313908
C196352670,C196352670,train,15,0.0,0.22048312,0.25182682
C750596812,C750596812,train,4,0.0,0.09899351,0.0992956
C1668404793,C1668404793,train,37,0.0,0.3147917,0.37023202
C28006688,C28006688,train,4,0.0,0.07156267,0.064855956
C934407995,C934407995,train,8,0.0,0.13618223,0.14598635
C1221065669,C1221065669,train,12,0.0,0.23653486,0.2719799
C1632014213,C1632014213,train,26,0.0,0.28745648,0.3359124
C553854489,C553854489,train,12,0.0,0.23527896,0.27040312
